Orbit N0.,Solar Longitude,Solar Latitude,Spacecraft Longitude,Spacecraft Latitude,Altitude,Solar Distance,Martian Year,Ls
15711,93.93,5.23,39.99,-52.93,181.42,223657278.2,36,167.37
15712,41.28,5.19,347,-52.76,181.78,223628070.4,36,167.37
15713,348.63,5.16,294.01,-52.65,181.09,223598869.1,36,167.53
15714,296,5.13,241.09,-52.49,181.33,223569679.5,36,167.69
15715,243.35,5.09,188.1,-52.31,182.08,223540486.1,36,167.69
15716,190.7,5.06,135.11,-52.16,181.15,223511297.3,36,167.8
15717,138.06,5.03,82.15,-52.03,180.71,223482120,36,167.8
15718,85.42,4.99,29.23,-51.88,181.63,223452944,36,167.91
15719,32.76,4.96,336.22,-51.71,181.83,223423769.1,36,168.07
15720,340.12,4.92,283.26,-51.62,180.96,223394602.4,36,168.07
15721,287.48,4.89,230.33,-51.43,181.72,223365447,36,168.23
15722,234.83,4.86,177.34,-51.26,182.16,223336287.6,36,168.23
15723,182.18,4.82,124.36,-51.12,181.07,223307135.8,36,168.34
15724,129.55,4.79,71.42,-50.98,181.02,223277995,36,168.45
15725,76.9,4.76,18.49,-50.82,181.86,223248854.4,36,168.45
15726,24.25,4.72,325.48,-50.66,181.86,223219716.5,36,168.62
15727,331.61,4.69,272.55,-50.57,180.88,223190588.5,36,168.62
15728,278.97,4.65,219.6,-50.37,181.91,223161469.7,36,168.78
15729,226.32,4.62,166.63,-50.21,181.98,223132348.7,36,168.89
15730,173.68,4.59,113.66,-50.07,180.86,223103237.3,36,168.89
15731,121.04,4.55,60.73,-49.93,181.21,223074135.8,36,169
15732,68.4,4.52,7.79,-49.76,181.9,223045034.4,36,169
15733,15.75,4.48,314.79,-49.62,181.68,223015937.5,36,169.16
15734,323.11,4.45,261.89,-49.52,180.88,222986852,36,169.32
15735,270.47,4.42,208.93,-49.32,181.98,222957772.1,36,169.32
15736,217.82,4.38,155.96,-49.16,181.72,222928692.4,36,169.43
15737,165.18,4.35,103.01,-49.02,180.69,222899624.2,36,169.43
15738,112.55,4.31,50.09,-48.88,181.36,222870564,36,169.54
15739,59.9,4.28,357.14,-48.71,181.91,222841504.3,36,169.71
15740,7.25,4.25,304.16,-48.58,181.53,222812450.8,36,169.71
15741,314.62,4.21,251.27,-48.46,180.99,222783409.9,36,169.87
15742,261.98,4.18,198.3,-48.27,181.99,222754371.1,36,169.87
15743,209.33,4.14,145.34,-48.12,181.41,222725335.4,36,169.98
15744,156.69,4.11,92.39,-47.98,180.6,222696312.7,36,170.09
15745,104.05,4.08,39.49,-47.83,181.46,222667295.8,36,170.09
15746,51.41,4.04,346.52,-47.66,181.9,222638280.3,36,170.25
15747,358.76,4.01,293.56,-47.54,181.31,222609272.7,36,170.25
15748,306.13,3.97,240.66,-47.39,181.36,222580279.1,36,170.42
15749,253.48,3.94,187.7,-47.2,182.13,222551284.3,36,170.52
15750,200.83,3.9,134.74,-47.05,181.28,222522295.4,36,170.52
15751,148.2,3.87,81.8,-46.91,180.75,222493320,36,170.63
15752,95.56,3.84,28.89,-46.76,181.67,222464348.9,36,170.63
15753,42.91,3.8,335.92,-46.59,181.98,222435380.5,36,170.8
15754,350.26,3.77,282.97,-46.49,181.19,222406421.8,36,170.96
15755,297.63,3.73,230.06,-46.3,181.81,222377477.1,36,170.96
15756,244.98,3.7,177.1,-46.13,182.3,222348530.4,36,171.07
15757,192.34,3.66,124.15,-45.98,181.28,222319592.6,36,171.07
15758,139.7,3.63,71.22,-45.84,181.11,222290668.1,36,171.18
15759,87.06,3.6,18.31,-45.68,181.99,222261746.5,36,171.35
15760,34.41,3.56,325.33,-45.51,182.1,222232829.2,36,171.35
15761,341.77,3.53,272.41,-45.43,181.15,222203923.3,36,171.51
15762,289.13,3.49,219.49,-45.22,182.09,222175030,36,171.51
15763,236.48,3.46,166.53,-45.05,182.23,222146136,36,171.62
15764,183.84,3.42,113.59,-44.91,181.14,222117253.1,36,171.73
15765,131.21,3.39,60.68,-44.77,181.36,222088382.8,36,171.73
15766,78.57,3.35,7.76,-44.6,182.12,222059515,36,171.9
15767,25.92,3.32,314.78,-44.45,182,222030653.1,36,171.9
15768,333.28,3.29,261.89,-44.36,181.15,222001804.3,36,172.06
15769,280.65,3.25,208.96,-44.15,182.2,221972964.6,36,172.17
15770,228,3.22,156.01,-43.99,182.01,221944126.5,36,172.17
15771,175.36,3.18,103.07,-43.84,180.98,221915301.5,36,172.28
15772,122.73,3.15,50.17,-43.7,181.54,221886487.2,36,172.28
15773,70.09,3.11,357.24,-43.53,182.17,221857675.7,36,172.45
15774,17.44,3.08,304.28,-43.39,181.87,221828872,36,172.61
15775,324.81,3.04,251.4,-43.28,181.25,221800082.6,36,172.61
15776,272.17,3.01,198.46,-43.08,182.24,221771299,36,172.72
15777,219.52,2.97,145.51,-42.93,181.76,221742519.9,36,172.72
15778,166.89,2.94,92.59,-42.78,180.9,221713755.5,36,172.83
15779,114.25,2.91,39.7,-42.64,181.69,221684999.8,36,173
15780,61.61,2.87,346.76,-42.46,182.21,221656247.5,36,173
15781,8.97,2.84,293.8,-42.34,181.73,221627504.6,36,173.16
15782,316.34,2.8,240.93,-42.19,181.59,221598777.8,36,173.16
15783,263.69,2.77,187.98,-42,182.38,221570052.6,36,173.27
15784,211.05,2.73,135.04,-41.85,181.61,221541334.8,36,173.38
15785,158.41,2.7,82.12,-41.71,181,221512632.4,36,173.38
15786,105.78,2.66,29.23,-41.56,181.91,221483937.2,36,173.55
15787,53.13,2.63,336.27,-41.38,182.32,221455246.5,36,173.55
15788,0.49,2.59,283.34,-41.27,181.62,221426567.1,36,173.72
15789,307.86,2.56,230.45,-41.09,182.07,221397904.2,36,173.83
15790,255.21,2.52,177.5,-40.9,182.61,221369241.4,36,173.83
15791,202.57,2.49,124.57,-40.75,181.66,221340588.9,36,173.94
15792,149.93,2.45,71.66,-40.61,181.37,221311951.8,36,173.94
15793,97.29,2.42,18.76,-40.45,182.28,221283320.5,36,174.1
15794,44.65,2.38,325.8,-40.28,182.49,221254695,36,174.27
15795,352,2.35,272.89,-40.19,181.62,221226082.7,36,174.27
15796,299.37,2.31,219.98,-39.99,182.44,221197486,36,174.38
15797,246.73,2.28,167.04,-39.81,182.65,221168890.4,36,174.38
15798,194.09,2.24,114.11,-39.67,181.62,221140307.5,36,174.49
15799,141.46,2.21,61.21,-39.52,181.7,221111739.5,36,174.66
15800,88.82,2.17,8.31,-39.36,182.52,221083176.6,36,174.66
15801,36.17,2.14,315.35,-39.19,182.5,221054621.3,36,174.82
15802,343.53,2.1,262.47,-39.11,181.65,221026080.7,36,174.82
15803,290.9,2.07,209.55,-38.9,182.61,220997552.8,36,174.93
15804,238.26,2.03,156.62,-38.73,182.49,220969028.1,36,175.04
15805,185.62,2,103.69,-38.59,181.48,220940518.1,36,175.04
15806,132.99,1.96,50.81,-38.45,181.93,220912021.5,36,175.21
15807,80.35,1.93,357.89,-38.27,182.63,220883530.1,36,175.21
15808,27.71,1.89,304.94,-38.13,182.41,220855048,36,175.38
15809,335.07,1.86,252.07,-38.02,181.78,220826582.2,36,175.49
15810,282.44,1.82,199.15,-37.82,182.74,220798125.6,36,175.49
15811,229.8,1.79,146.22,-37.65,182.34,220769675,36,175.6
15812,177.16,1.75,93.3,-37.51,181.46,220741240.6,36,175.6
15813,124.53,1.72,40.42,-37.37,182.17,220712818,36,175.77
15814,71.89,1.68,347.5,-37.19,182.77,220684400.8,36,175.93
15815,19.25,1.65,294.56,-37.05,182.4,220655994.8,36,175.93
15816,326.62,1.61,241.69,-36.92,182.09,220627606.5,36,176.05
15817,273.98,1.58,188.76,-36.73,182.89,220599223,36,176.05
15818,221.34,1.54,135.83,-36.57,182.21,220570848.4,36,176.16
15819,168.71,1.51,82.93,-36.43,181.54,220542491.2,36,176.32
15820,116.07,1.47,30.04,-36.27,182.41,220514144.2,36,176.32
15821,63.43,1.44,337.11,-36.09,182.9,220485803.5,36,176.49
15822,10.79,1.4,284.18,-35.98,182.3,220457475.5,36,176.49
15823,318.16,1.37,231.31,-35.81,182.56,220429166.5,36,176.6
15824,265.52,1.33,178.37,-35.62,183.14,220400860.1,36,176.71
15825,212.87,1.3,125.45,-35.47,182.25,220372565.2,36,176.71
15826,160.24,1.26,72.55,-35.32,181.87,220344287.8,36,176.88
15827,107.6,1.23,19.66,-35.16,182.79,220316019.2,36,176.88
15828,54.96,1.19,326.72,-34.99,183.1,220287758.1,36,177.05
15829,2.32,1.16,273.81,-34.89,182.32,220259512,36,177.16
15830,309.69,1.12,220.92,-34.69,183.03,220231284.3,36,177.16
15831,257.05,1.09,167.99,-34.51,183.3,220203059.6,36,177.27
15832,204.41,1.05,115.07,-34.36,182.32,220174849.1,36,177.27
15833,151.78,1.02,62.18,-34.22,182.29,220146655.9,36,177.44
15834,99.14,0.98,9.29,-34.05,183.16,220118470.5,36,177.61
15835,46.49,0.94,316.34,-33.88,183.26,220090294.3,36,177.61
15836,353.86,0.91,263.46,-33.8,182.4,220062134.6,36,177.72
15837,301.23,0.87,210.56,-33.59,183.28,220033991,36,177.72
15838,248.58,0.84,157.63,-33.42,183.23,220005852.3,36,177.83
15839,195.95,0.8,104.72,-33.27,182.25,219977730,36,178
15840,143.32,0.77,51.84,-33.13,182.58,219949623.8,36,178
15841,90.68,0.73,358.94,-32.95,183.35,219921525.2,36,178.17
15842,38.04,0.7,306,-32.8,183.21,219893437.5,36,178.17
15843,345.41,0.66,253.13,-32.7,182.58,219865368,36,178.28
15844,292.78,0.63,200.22,-32.49,183.5,219837310.9,36,178.39
15845,240.14,0.59,147.3,-32.32,183.18,219809261.3,36,178.39
15846,187.51,0.56,94.4,-32.18,182.28,219781229.5,36,178.56
15847,134.88,0.52,41.52,-32.03,182.9,219753212.3,36,178.56
15848,82.24,0.48,348.61,-31.85,183.57,219725202.9,36,178.73
15849,29.6,0.45,295.68,-31.71,183.28,219697206.3,36,178.84
15850,336.97,0.41,242.82,-31.6,182.85,219669228.9,36,178.84
15851,284.33,0.38,189.9,-31.4,183.66,219641260,36,178.95
15852,231.69,0.34,136.98,-31.24,183.07,219613301.6,36,179.12
15853,179.06,0.31,84.09,-31.1,182.37,219585362.4,36,179.12
15854,126.43,0.27,31.21,-30.94,183.17,219557436.4,36,179.29
15855,73.79,0.24,338.29,-30.76,183.75,219529518.7,36,179.29
15856,21.15,0.2,285.37,-30.64,183.24,219501615.4,36,179.4
15857,328.52,0.16,232.5,-30.48,183.3,219473733.2,36,179.52
15858,275.88,0.13,179.58,-30.29,183.9,219445856.2,36,179.52
15859,223.24,0.09,126.66,-30.13,183.08,219417992.3,36,179.69
15860,170.61,0.06,73.77,-29.99,182.61,219390148,36,179.69
15861,117.97,0.02,20.89,-29.83,183.53,219362315.5,36,179.85
15862,65.33,-0.01,327.96,-29.65,183.95,219334492.5,36,179.97
15863,12.69,-0.05,275.05,-29.54,183.27,219306686,36,179.97
15864,320.06,-0.08,222.17,-29.35,183.84,219278900.6,36,180.08
15865,267.42,-0.12,169.25,-29.16,184.17,219251120.3,36,180.08
15866,214.78,-0.16,116.34,-29.01,183.26,219223355.7,36,180.25
15867,162.15,-0.19,63.46,-28.87,183.11,219195610.7,36,180.42
15868,109.52,-0.23,10.57,-28.7,184.02,219167876.2,36,180.42
15869,56.87,-0.26,317.63,-28.52,184.23,219140152.7,36,180.53
15870,4.24,-0.3,264.75,-28.44,183.4,219112447.4,36,180.53
15871,311.61,-0.33,211.86,-28.23,184.2,219084761.5,36,180.64
15872,258.97,-0.37,158.94,-28.06,184.2,219057082.4,36,180.81
15873,206.33,-0.41,106.04,-27.91,183.27,219029421.2,36,180.81
15874,153.71,-0.44,53.16,-27.77,183.48,219001778.8,36,180.98
15875,101.07,-0.48,0.27,-27.59,184.3,218974146.6,36,180.98
15876,48.43,-0.51,307.34,-27.43,184.26,218946526.7,36,181.1
15877,355.8,-0.55,254.47,-27.33,183.61,218918927,36,181.21
15878,303.17,-0.58,201.57,-27.12,184.47,218891342.9,36,181.21
15879,250.53,-0.62,148.65,-26.95,184.23,218863767.8,36,181.38
15880,197.9,-0.66,95.76,-26.81,183.33,218836212.3,36,181.38
15881,145.27,-0.69,42.89,-26.66,183.85,218808674.3,36,181.55
15882,92.63,-0.73,349.99,-26.48,184.58,218781146.5,36,181.66
15883,39.99,-0.76,297.06,-26.33,184.37,218753633,36,181.66
15884,347.37,-0.8,244.21,-26.23,183.91,218726140.4,36,181.77
15885,294.73,-0.83,191.3,-26.03,184.7,218698660.4,36,181.77
15886,242.09,-0.87,138.39,-25.87,184.21,218671192.5,36,181.94
15887,189.46,-0.91,85.5,-25.72,183.48,218643745.7,36,182.11
15888,136.84,-0.94,32.62,-25.57,184.22,218616314.9,36,182.11
15889,84.2,-0.98,339.71,-25.38,184.87,218588894.5,36,182.23
15890,31.56,-1.01,286.8,-25.25,184.45,218561490.2,36,182.23
15891,338.94,-1.05,233.94,-25.11,184.31,218534108.8,36,182.34
15892,286.3,-1.09,181.03,-24.91,184.93,218506735.8,36,182.51
15893,233.66,-1.12,128.12,-24.76,184.19,218479377.6,36,182.51
15894,181.03,-1.16,75.23,-24.62,183.66,218452040.9,36,182.68
15895,128.4,-1.19,22.36,-24.46,184.54,218424719.2,36,182.68
15896,75.76,-1.23,329.43,-24.27,185.07,218397408.8,36,182.8
15897,23.12,-1.26,276.53,-24.15,184.48,218370116.6,36,182.91
15898,330.49,-1.3,223.66,-23.97,184.91,218342847.7,36,182.91
15899,277.85,-1.34,170.74,-23.78,185.29,218315586.1,36,183.08
15900,225.22,-1.37,117.84,-23.62,184.44,218288341.9,36,183.08
15901,172.59,-1.41,64.96,-23.48,184.19,218261119.3,36,183.25
15902,119.95,-1.44,12.08,-23.31,185.11,218233910.1,36,183.36
15903,67.31,-1.48,319.15,-23.14,185.43,218206713.7,36,183.36
15904,14.67,-1.52,266.27,-23.04,184.66,218179537.1,36,183.48
15905,322.05,-1.55,213.39,-22.84,185.37,218152383.1,36,183.48
15906,269.41,-1.59,160.47,-22.66,185.44,218125237.7,36,183.65
15907,216.78,-1.62,107.57,-22.51,184.55,218098112,36,183.82
15908,164.15,-1.66,54.7,-22.37,184.64,218071007.5,36,183.82
15909,111.52,-1.7,1.81,-22.19,185.51,218043915.8,36,183.93
15910,58.88,-1.73,308.89,-22.03,185.57,218016838.2,36,183.93
15911,6.25,-1.77,256.02,-21.93,184.92,217989782.8,36,184.05
15912,313.62,-1.8,203.13,-21.73,185.72,217962745.9,36,184.22
15913,260.98,-1.84,150.22,-21.56,185.53,217935720,36,184.22
15914,208.35,-1.88,97.33,-21.41,184.66,217908715.5,36,184.39
15915,155.72,-1.91,44.46,-21.26,185.08,217881731.3,36,184.39
15916,103.09,-1.95,351.57,-21.08,185.87,217854759.5,36,184.51
15917,50.45,-1.98,298.65,-20.93,185.73,217827803.8,36,184.62
15918,357.82,-2.02,245.79,-20.82,185.29,217800871.2,36,184.62
15919,305.19,-2.06,192.89,-20.62,186.06,217773954.7,36,184.79
15920,252.56,-2.09,139.98,-20.45,185.66,217747051.9,36,184.79
15921,199.93,-2.13,87.1,-20.3,184.91,217720171.9,36,184.96
15922,147.3,-2.16,34.23,-20.15,185.57,217693310.5,36,185.08
15923,94.67,-2.2,341.33,-19.97,186.29,217666462,36,185.08
15924,42.03,-2.24,288.42,-19.82,185.97,217639631.4,36,185.19
15925,349.41,-2.27,235.57,-19.7,185.7,217612825.3,36,185.19
15926,296.77,-2.31,182.66,-19.5,186.34,217586031,36,185.36
15927,244.14,-2.34,129.76,-19.34,185.69,217559253,36,185.53
15928,191.51,-2.38,76.88,-19.2,185.11,217532498.9,36,185.53
15929,138.88,-2.42,24,-19.04,185.94,217505762.4,36,185.65
15930,86.24,-2.45,331.09,-18.85,186.55,217479039.4,36,185.65
15931,33.61,-2.49,278.19,-18.73,186.04,217452336.1,36,185.76
15932,340.98,-2.52,225.33,-18.55,186.31,217425658.4,36,185.94
15933,288.35,-2.56,172.42,-18.37,186.73,217398990.2,36,185.94
15934,235.71,-2.6,119.52,-18.21,185.94,217372340.9,36,186.11
15935,183.08,-2.63,66.64,-18.07,185.6,217345715.4,36,186.11
15936,130.45,-2.67,13.76,-17.9,186.52,217319106.2,36,186.22
15937,77.81,-2.7,320.84,-17.72,186.94,217292511.6,36,186.34
15938,25.17,-2.74,267.95,-17.61,186.27,217265938.9,36,186.34
15939,332.55,-2.78,215.08,-17.41,186.87,217239391.5,36,186.51
15940,279.91,-2.81,162.17,-17.23,187.02,217212854.6,36,186.51
15941,227.28,-2.85,109.27,-17.08,186.17,217186339.1,36,186.68
15942,174.65,-2.89,56.41,-16.94,186.14,217159847.2,36,186.8
15943,122.02,-2.92,3.52,-16.76,187.06,217133370.8,36,186.8
15944,69.38,-2.96,310.6,-16.59,187.23,217106910.4,36,186.91
15945,16.75,-2.99,257.73,-16.49,186.56,217080473.9,36,186.91
15946,324.13,-3.03,204.85,-16.29,187.28,217054059.3,36,187.08
15947,271.49,-3.07,151.94,-16.12,187.16,217027657.5,36,187.26
15948,218.86,-3.1,99.06,-15.97,186.32,217001279,36,187.26
15949,166.23,-3.14,46.19,-15.83,186.63,216974923.2,36,187.37
15950,113.6,-3.17,353.3,-15.64,187.48,216948582.5,36,187.37
15951,60.96,-3.21,300.39,-15.49,187.43,216922259.6,36,187.49
15952,8.34,-3.25,247.53,-15.37,186.99,216895961.9,36,187.66
15953,315.71,-3.28,194.64,-15.17,187.72,216869683.1,36,187.66
15954,263.08,-3.32,141.73,-15,187.4,216843419.7,36,187.83
15955,210.45,-3.36,88.85,-14.85,186.63,216817180.7,36,187.83
15956,157.83,-3.39,35.99,-14.71,187.21,216790963.2,36,187.95
15957,105.19,-3.43,343.09,-14.52,187.99,216764760.8,36,188.06
15958,52.56,-3.46,290.18,-14.37,187.75,216738578.4,36,188.06
15959,359.93,-3.5,237.33,-14.25,187.46,216712421.7,36,188.24
15960,307.3,-3.54,184.43,-14.06,188.12,216686280.3,36,188.24
15961,254.66,-3.57,131.52,-13.9,187.56,216660157.1,36,188.41
15962,202.04,-3.61,78.65,-13.75,186.94,216634059.7,36,188.53
15963,149.41,-3.64,25.78,-13.6,187.7,216607982.9,36,188.53
15964,96.77,-3.68,332.87,-13.41,188.4,216581921.6,36,188.64
15965,44.14,-3.72,279.97,-13.27,187.95,216555881.7,36,188.64
15966,351.52,-3.75,227.12,-13.11,188.04,216529869.3,36,188.81
15967,298.88,-3.79,174.21,-12.93,188.5,216503869.1,36,188.99
15968,246.24,-3.83,121.31,-12.77,187.77,216477889.4,36,188.99
15969,193.62,-3.86,68.44,-12.63,187.35,216451935.6,36,189.1
15970,140.98,-3.9,15.56,-12.46,188.26,216426001.1,36,189.1
15971,88.34,-3.93,322.64,-12.28,188.78,216400083.2,36,189.22
15972,35.71,-3.97,269.75,-12.15,188.19,216374189.1,36,189.39
15973,343.09,-4.01,216.88,-11.97,188.67,216348322.5,36,189.39
15974,290.45,-4.04,163.97,-11.78,188.89,216322468.6,36,189.57
15975,237.82,-4.08,111.08,-11.62,188.09,216296637.7,36,189.57
15976,185.19,-4.11,58.21,-11.48,187.96,216270832.8,36,189.68
15977,132.56,-4.15,5.32,-11.31,188.9,216245046.1,36,189.8
15978,79.92,-4.19,312.41,-11.13,189.19,216219277.1,36,189.8
15979,27.29,-4.22,259.54,-11.03,188.49,216193533.9,36,189.97
15980,334.66,-4.26,206.66,-10.84,189.15,216167815.7,36,189.97
15981,282.03,-4.3,153.75,-10.67,189.08,216142112.5,36,190.15
15982,229.4,-4.33,100.87,-10.51,188.28,216116434.3,36,190.26
15983,176.77,-4.37,48.01,-10.36,188.48,216090781.4,36,190.26
15984,124.14,-4.4,355.12,-10.19,189.38,216065146,36,190.38
15985,71.51,-4.44,302.21,-10.02,189.42,216039530,36,190.38
15986,18.88,-4.48,249.35,-9.91,188.94,216013941.6,36,190.55
15987,326.26,-4.51,196.46,-9.72,189.65,215988374.5,36,190.73
15988,273.62,-4.55,143.55,-9.54,189.4,215962824.7,36,190.73
15989,220.99,-4.59,90.68,-9.39,188.62,215937301.1,36,190.84
15990,168.37,-4.62,37.81,-9.25,189.1,215911801.8,36,190.84
15991,115.74,-4.66,344.91,-9.06,189.95,215886320,36,190.96
15992,63.1,-4.69,292.01,-8.91,189.77,215860859.7,36,191.13
15993,10.48,-4.73,239.15,-8.78,189.52,215835427.6,36,191.13
15994,317.85,-4.77,186.26,-8.61,190.19,215810013.7,36,191.31
15995,265.21,-4.8,133.35,-8.44,189.72,215784620.1,36,191.31
15996,212.58,-4.84,80.48,-8.29,189.08,215759254.2,36,191.43
15997,159.96,-4.87,27.61,-8.14,189.78,215733911.5,36,191.54
15998,107.33,-4.91,334.71,-7.95,190.54,215708586.6,36,191.54
15999,54.69,-4.95,281.81,-7.81,190.16,215683284.9,36,191.72
16000,2.07,-4.98,228.96,-7.67,190.05,215658012.5,36,191.72
16001,309.44,-5.02,176.05,-7.48,190.55,215632755.4,36,191.89
16002,256.8,-5.06,123.15,-7.32,189.89,215607520.5,36,192.01
16003,204.17,-5.09,70.29,-7.18,189.41,215582313.7,36,192.01
16004,151.54,-5.13,17.41,-7.02,190.27,215557129.2,36,192.12
16005,98.9,-5.16,324.5,-6.83,190.9,215531963.2,36,192.12
16006,46.27,-5.2,271.61,-6.69,190.36,215506822.9,36,192.3
16007,353.65,-5.24,218.74,-6.51,190.74,215481712.1,36,192.47
16008,301.01,-5.27,165.83,-6.33,191.01,215456616.2,36,192.47
16009,248.38,-5.31,112.94,-6.17,190.27,215431544.9,36,192.59
16010,195.75,-5.35,60.07,-6.02,190.02,215406501.7,36,192.59
16011,143.12,-5.38,7.18,-5.85,190.98,215381479.5,36,192.71
16012,90.48,-5.42,314.27,-5.68,191.38,215356477,36,192.88
16013,37.85,-5.45,261.4,-5.56,190.72,215331501.9,36,192.88
16014,345.23,-5.49,208.52,-5.37,191.3,215306555.1,36,193.06
16015,292.59,-5.53,155.61,-5.2,191.31,215281625.2,36,193.06
16016,239.96,-5.56,102.73,-5.04,190.55,215256721.9,36,193.18
16017,187.34,-5.6,49.87,-4.9,190.62,215231846.4,36,193.29
16018,134.71,-5.63,356.98,-4.72,191.58,215206991.1,36,193.29
16019,82.07,-5.67,304.07,-4.55,191.71,215182157.1,36,193.47
16020,29.45,-5.71,251.21,-4.43,191.2,215157352.6,36,193.47
16021,336.82,-5.74,198.32,-4.25,191.89,215132572.1,36,193.64
16022,284.19,-5.78,145.42,-4.08,191.7,215107811,36,193.76
16023,231.56,-5.82,92.54,-3.93,190.94,215083077.7,36,193.76
16024,178.94,-5.85,39.68,-3.78,191.32,215058371.7,36,193.88
16025,126.31,-5.89,346.78,-3.6,192.22,215033685.4,36,193.88
16026,73.67,-5.92,293.88,-3.44,192.12,215009022.3,36,194.05
16027,21.05,-5.96,241.02,-3.3,191.86,214984389.9,36,194.23
16028,328.42,-6,188.13,-3.13,192.53,214959778.6,36,194.23
16029,275.79,-6.03,135.23,-2.96,192.15,214935189.5,36,194.35
16030,223.17,-6.07,82.36,-2.81,191.49,214910630,36,194.35
16031,170.54,-6.1,29.49,-2.65,192.12,214886096.1,36,194.46
16032,117.91,-6.14,336.59,-2.47,192.95,214861582.2,36,194.64
16033,65.28,-6.18,283.69,-2.32,192.63,214837093.4,36,194.64
16034,12.66,-6.21,230.84,-2.19,192.39,214812635.8,36,194.82
16035,320.03,-6.25,177.94,-2.01,192.94,214788197,36,194.82
16036,267.39,-6.28,125.04,-1.85,192.36,214763782.1,36,194.93
16037,214.77,-6.32,72.18,-1.71,191.82,214739397.5,36,195.05
16038,162.14,-6.36,19.3,-1.55,192.64,214715038,36,195.05
16039,109.51,-6.39,326.39,-1.36,193.35,214690699.1,36,195.23
16040,56.88,-6.43,273.5,-1.21,192.87,214666387.3,36,195.23
16041,4.26,-6.47,220.64,-1.04,193.12,214642107.2,36,195.41
16042,311.63,-6.5,167.73,-0.86,193.45,214617844.2,36,195.52
16043,258.99,-6.54,114.84,-0.7,192.76,214593607.3,36,195.52
16044,206.37,-6.57,61.97,-0.55,192.42,214569400.7,36,195.64
16045,153.74,-6.61,9.09,-0.38,193.38,214545217.7,36,195.64
16046,101.1,-6.65,316.18,-0.2,193.89,214521056.5,36,195.82
16047,48.47,-6.68,263.3,-0.07,193.29,214496924.7,36,195.99
16048,355.85,-6.72,210.43,0.11,193.78,214472823.6,36,195.99
16049,303.22,-6.75,157.52,0.29,193.87,214448741.4,36,196.11
16050,250.59,-6.79,104.64,0.44,193.15,214424687.5,36,196.11
16051,197.97,-6.83,51.77,0.59,193.1,214400663.7,36,196.23
16052,145.34,-6.86,358.88,0.76,194.09,214376662.8,36,196.41
16053,92.7,-6.9,305.98,0.94,194.33,214352685,36,196.41
16054,40.08,-6.93,253.11,1.07,193.76,214328738.7,36,196.58
16055,347.46,-6.97,200.24,1.23,194.41,214304819.1,36,196.58
16056,294.82,-7.01,147.33,1.4,194.29,214280920.8,36,196.7
16057,242.2,-7.04,94.45,1.56,193.57,214257052.2,36,196.82
16058,189.58,-7.08,41.59,1.71,193.83,214233213.4,36,196.82
16059,136.95,-7.11,348.7,1.89,194.8,214209396.8,36,197
16060,84.31,-7.15,295.79,2.05,194.78,214185605.1,36,197
16061,31.69,-7.19,242.93,2.2,194.45,214161846.4,36,197.17
16062,339.07,-7.22,190.04,2.36,195.12,214138111.2,36,197.29
16063,286.43,-7.26,137.14,2.53,194.82,214114400.2,36,197.29
16064,233.81,-7.29,84.27,2.69,194.14,214090720.1,36,197.41
16065,181.19,-7.33,31.4,2.84,194.67,214067068.4,36,197.41
16066,128.56,-7.37,338.51,3.02,195.58,214043439,36,197.59
16067,75.93,-7.4,285.61,3.18,195.33,214019836.5,36,197.77
16068,23.31,-7.44,232.75,3.32,195.08,213996267.1,36,197.77
16069,330.68,-7.47,179.85,3.48,195.7,213972719.6,36,197.88
16070,278.05,-7.51,126.95,3.64,195.21,213949198.1,36,197.88
16071,225.43,-7.54,74.09,3.79,194.62,213925708.8,36,198
16072,172.8,-7.58,21.21,3.95,195.37,213902247.4,36,198.18
